DataYear,BuildingType,PrimaryPropertyType,CouncilDistrictCode,Neighborhood,YearBuilt,NumBuildings,NmbFloors,PropertyGFATotal,PropertyGFAParking,GFABuilding_s,All_UseTypes,Largest_UseType,LargestUseType_GFA,Second_UseType,SecondUseType_GFA,Third_UseType,ThirdUseType_GFA,ENERGYSTARScore,SiteEUI_kBtu_sf,SiteEUIWN_kBtu_sf,SourceEUI_kBtu_sf,SourceEUIWN_kBtu_sf,SiteEnergyUse_kBtu,SiteEnergyUseWN_kBtu,SteamUse_kBtu,Electricity_kBtu,NaturalGas_kBtu,TotalGHGEmissions,GHGEmissionsIntensity,Age_Building,Ratio_Parking,Ratio_Building,Nombre_Usage_Type,GFA_par_Building,GFA_par_Floor,proportion_Electricity,proportion_Steam,proportion_NaturalGas,Co_stratification,LargestUseType_GFA_proportion,SecondUseType_GFA_proportion,ThirdUseType_GFA_proportion,Neighborhood_H_DOWNTOWN,Neighborhood_H_NORTHEAST,Neighborhood_H_EAST,Neighborhood_H_LAKE UNION,Neighborhood_H_GREATER DUWAMISH,Neighborhood_H_MAGNOLIA / QUEEN ANNE,Neighborhood_H_BALLARD,Neighborhood_H_NORTHWEST,Neighborhood_H_CENTRAL,Neighborhood_H_SOUTHEAST,Neighborhood_H_DELRIDGE,Neighborhood_H_NORTH,Neighborhood_H_SOUTHWEST,BuildingType_H_NonResidential,BuildingType_H_Nonresidential COS,BuildingType_H_SPS-District K-12,BuildingType_H_Campus,PrimaryPropertyType_T_Encoded,Age_Building_groupe,Age_Building_groupe_L
2016,NonResidential,Worship Facility,1,SOUTHWEST,1949,1.0,2,21364,0,21364,"K-12 School, Worship Facility",Worship Facility,21364.0,Aucun,0.0,Aucun,0.0,86.0,45.19991574611496,52.0,63.29999924,71.40000153,965651.0,1110209.25,0.0,162220.0,803431.0,43.8,2.05,67.0,0.0,100.0,2.0,21364.0,10682.0,17.0,0.0,83.0,66.0,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,38193.144400352736,"(64.0, 71.0]",13
2016,NonResidential,University,7,DOWNTOWN,1992,1.0,2,28923,0,28923,College/University,College/University,28923.0,Aucun,0.0,Aucun,0.0,,15.189019119731702,17.70000076,28.70000076,31.79999924,439312.0,508430.5938,0.0,174768.0,264544.0,15.27,0.53,24.0,0.0,100.0,1.0,28923.0,14461.5,40.0,0.0,60.0,11.0,100.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,137254.14768806074,"(22.0, 28.0]",4
2016,NonResidential,University,7,DOWNTOWN,1928,1.0,3,21600,0,21600,College/University,College/University,21600.0,Aucun,0.0,Aucun,0.0,,14.987916666666669,16.60000038,38.5,41.79999924,323739.0,359207.1875,0.0,235546.0,88193.0,6.33,0.29,88.0,0.0,100.0,1.0,21600.0,7200.0,73.0,0.0,27.0,10.0,100.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,137254.14768806074,"(87.0, 90.0]",15
2016,NonResidential,Retail Store,4,NORTHEAST,1996,1.0,1,25735,0,25735,Retail Store,Retail Store,25735.0,Aucun,0.0,Aucun,0.0,82.0,45.43986788420439,48.5,125.4000015,128.5,1169395.0,1245673.0,0.0,953695.0,215700.0,18.1,0.7,20.0,0.0,100.0,1.0,25735.0,25735.0,82.0,0.0,18.0,61.0,100.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,86896.6224362404,"(17.0, 22.0]",3
2016,NonResidential,Retail Store,4,NORTHEAST,1956,1.0,2,25862,0,25862,"Other, Retail Store",Retail Store,25862.0,Aucun,0.0,Aucun,0.0,20.0,185.65741241976644,184.3000031,371.6000061,367.2000122,4801472.0,4765879.0,0.0,2185523.0,2615949.0,154.17,5.96,60.0,0.0,100.0,2.0,25862.0,12931.0,46.0,0.0,54.0,139.0,100.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,86896.6224362404,"(59.0, 64.0]",12
2016,NonResidential,Retail Store,4,NORTHEAST,2003,1.0,2,49965,0,49965,"Other, Retail Store",Retail Store,49965.0,Aucun,0.0,Aucun,0.0,82.0,67.59149404583208,68.5,206.8000031,207.8000031,3377209.0,3424428.0,0.0,3247196.0,130013.0,29.54,0.59,13.0,0.0,100.0,2.0,49965.0,24982.5,96.0,0.0,4.0,93.0,100.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,86896.6224362404,"(8.0, 13.0]",1
2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,1929,1.0,2,20028,0,20028,Office,Office,20028.0,Aucun,0.0,Aucun,0.0,95.0,25.55409926103455,27.5,65.59999847,67.90000153,511797.5,550668.125,151742.5,360055.0,0.0,14.22,0.71,87.0,0.0,100.0,1.0,20028.0,10014.0,70.0,30.0,0.0,23.0,100.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47644.3716153128,"(71.0, 87.0]",14
2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,1900,1.0,7,23622,0,23622,"Office, Restaurant",Office,23622.0,Aucun,0.0,Aucun,0.0,100.0,23.368343070019478,20.20000076,51.20000076,52.0,552007.0,575362.5,0.0,419848.0,132159.0,9.95,0.42,116.0,0.0,100.0,2.0,23622.0,3374.571,76.0,0.0,24.0,14.0,100.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47644.3716153128,"(110.0, 116.0]",19
2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,1902,1.0,3,23563,0,23563,"Office, Restaurant",Office,23563.0,Aucun,0.0,Aucun,0.0,67.0,37.48240886135042,37.5,117.6999969,117.6999969,883198.0,883197.6875,0.0,883198.0,0.0,6.16,0.26,114.0,0.0,100.0,2.0,23563.0,7854.333,100.0,0.0,0.0,39.0,100.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47644.3716153128,"(110.0, 116.0]",19
2016,NonResidential,Mixed Use Property,7,DOWNTOWN,1903,1.0,3,28600,0,28600,"Office, Restaurant, Retail Store",Office,28600.0,Aucun,0.0,Aucun,0.0,,37.15814685314685,44.90000153,99.0,103.1999969,1062723.0,1167559.75,0.0,697769.0,364954.0,24.25,0.85,113.0,0.0,100.0,3.0,28600.0,9533.333,66.0,0.0,34.0,52.0,100.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99199.8160430839,"(110.0, 116.0]",19
2016,NonResidential,Mixed Use Property,7,DOWNTOWN,1978,1.0,2,38539,12379,26160,"Office, Parking, Retail Store",Retail Store,15549.0,Parking,12379.0,Office,10611.0,55.0,56.72222942992813,86.0,262.3999939,270.0,2186018.0,2249630.25,0.0,2186018.0,0.0,15.24,0.4,38.0,32.12,67.88,3.0,38539.0,19269.5,100.0,0.0,0.0,111.0,40.300000000000004,32.1,27.500000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99199.8160430839,"(37.0, 43.0]",7
2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,1906,1.0,5,26840,0,26840,Office,Office,26840.0,Aucun,0.0,Aucun,0.0,24.0,74.11650521609538,68.80000305,215.1000061,216.0,1989287.0,1997288.75,0.0,1989287.0,0.0,13.87,0.52,110.0,0.0,100.0,1.0,26840.0,5368.0,100.0,0.0,0.0,93.0,100.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47644.3716153128,"(105.0, 110.0]",18
2016,NonResidential,Retail Store,7,DOWNTOWN,1906,1.0,2,46800,0,46800,"Office, Retail Store",Retail Store,46800.0,Aucun,0.0,Aucun,0.0,86.0,26.60655982905983,26.60000038,83.5,83.5,1245187.0,1245187.5,0.0,1245187.0,0.0,8.68,0.19,110.0,0.0,100.0,2.0,46800.0,23400.0,100.0,0.0,0.0,22.0,100.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,86896.6224362404,"(105.0, 110.0]",18
2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,1979,1.0,3,63990,26640,37350,"Office, Parking",Office,39000.0,Parking,26640.0,Aucun,0.0,51.0,32.307423034849194,53.0,166.1999969,166.1999969,2067352.0,2067352.5,0.0,2062620.0,4732.0,14.63,0.23,37.0,41.63,58.37,2.0,63990.0,21330.0,100.0,0.0,0.0,68.0,60.9,41.6,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47644.3716153128,"(33.0, 37.0]",6
2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,1908,1.0,3,28800,0,28800,"Non-Refrigerated Warehouse, Office, Other",Office,28800.0,Aucun,0.0,Aucun,0.0,50.0,46.70229166666667,40.70000076,95.5,97.90000153,1345026.0,1423579.25,0.0,923904.0,421122.0,28.81,1.0,108.0,0.0,100.0,3.0,28800.0,9600.0,69.0,0.0,31.0,44.0,100.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47644.3716153128,"(105.0, 110.0]",18
2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,1954,1.0,3,33552,4968,28584,"Office, Parking",Office,26556.0,Parking,4968.0,Aucun,0.0,75.0,50.57758106819266,68.40000153,117.8000031,122.5,1696979.0,1817034.125,0.0,643674.0,1053305.0,60.43,1.8,62.0,14.81,85.19,2.0,33552.0,11184.0,38.0,0.0,62.0,93.0,79.10000000000001,14.799999999999999,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47644.3716153128,"(59.0, 64.0]",12
2016,NonResidential,Retail Store,7,DOWNTOWN,1931,1.0,2,26270,0,26270,Retail Store,Retail Store,26270.0,Aucun,0.0,Aucun,0.0,32.0,59.40087552341073,63.5,147.0,151.3000031,1560461.0,1667641.25,0.0,1064100.0,496361.0,33.78,1.29,85.0,0.0,100.0,1.0,26270.0,13135.0,68.0,0.0,32.0,87.0,100.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,86896.6224362404,"(71.0, 87.0]",14
2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,1926,1.0,3,57620,7820,49800,"Office, Parking",Office,49800.0,Parking,7820.0,Aucun,0.0,50.0,41.39873307879208,47.90000153,150.3999939,150.3999939,2385395.0,2385395.0,0.0,2385395.0,0.0,16.63,0.29,90.0,13.57,86.43,2.0,57620.0,19206.667,100.0,0.0,0.0,59.0,86.4,13.600000000000001,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47644.3716153128,"(87.0, 90.0]",15
2016,NonResidential,Mixed Use Property,7,DOWNTOWN,1954,1.0,2,28696,6080,22616,"Bank Branch, Other, Parking",Other,12960.0,Bank Branch,7760.0,Parking,6080.0,,14.578617228882074,21.79999924,63.40000153,68.30000305,418348.0,450780.1875,0.0,418348.0,0.0,2.92,0.1,62.0,21.19,78.81,3.0,28696.0,14348.0,100.0,0.0,0.0,16.0,45.2,27.0,21.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99199.8160430839,"(59.0, 64.0]",12
2016,NonResidential,Hotel,7,DOWNTOWN,1990,1.0,5,57800,0,57800,Hotel,Hotel,57800.0,Aucun,0.0,Aucun,0.0,87.0,42.26756055363322,42.70000076,94.09999847,94.5,2443065.0,2466522.25,0.0,1375435.0,1067630.0,66.29,1.15,26.0,0.0,100.0,1.0,57800.0,11560.0,56.0,0.0,44.0,48.0,100.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,136578.0691900692,"(22.0, 28.0]",4
2016,NonResidential,Other,7,DOWNTOWN,1955,1.0,2,31890,0,31890,Financial Office,Office,31890.0,Aucun,0.0,Aucun,0.0,2.0,58.26980244590781,57.40000153,187.3000031,180.3000031,1858224.0,1788951.625,0.0,1858224.0,0.0,12.95,0.41,61.0,0.0,100.0,1.0,31890.0,15945.0,100.0,0.0,0.0,77.0,100.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90580.39829884133,"(59.0, 64.0]",12
2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,1925,1.0,2,44098,13660,30438,"Office, Parking",Office,25920.0,Parking,13155.0,Aucun,0.0,53.0,32.697635096829785,58.79999924,141.0,143.8000031,1441900.3125,1523175.125,450522.3125,991378.0,0.0,41.69,0.95,91.0,30.98,69.02,2.0,44098.0,22049.0,69.0,31.0,0.0,79.0,58.8,29.799999999999997,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47644.3716153128,"(90.0, 96.0]",16
2016,NonResidential,Restaurant,7,DOWNTOWN,1923,1.0,3,22381,0,22381,Restaurant,Restaurant,22381.0,Aucun,0.0,Aucun,0.0,,157.8555917966132,162.0,288.8999939,292.1000061,3532966.0,3625967.75,0.0,1319044.0,2213922.0,126.78,5.66,93.0,0.0,100.0,1.0,22381.0,7460.333,37.0,0.0,63.0,137.0,100.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,51865.78804855276,"(90.0, 96.0]",16
2016,NonResidential,Retail Store,7,DOWNTOWN,1925,1.0,1,24825,1263,23562,"Non-Refrigerated Warehouse, Retail Store",Retail Store,13940.0,Non-Refrigerated Warehouse,10439.0,Aucun,0.0,,17.704773413897282,19.89999962,41.59999847,43.59999847,439521.0,485607.1875,0.0,264519.0,175002.0,11.14,0.45,91.0,5.09,94.91,2.0,24825.0,24825.0,60.0,0.0,40.0,14.0,56.2,42.1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,86896.6224362404,"(90.0, 96.0]",16
2016,NonResidential,Medical Office,7,DOWNTOWN,1952,1.0,4,26670,0,26670,Medical Office,Medical Office,26670.0,Aucun,0.0,Aucun,0.0,51.0,58.238020247469066,61.5,182.8999939,193.1999969,1553208.0,1640803.5,0.0,1553175.0,33.0,10.83,0.41,64.0,0.0,100.0,1.0,26670.0,6667.5,100.0,0.0,0.0,83.0,100.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,145208.2185308232,"(59.0, 64.0]",12
2016,Nonresidential COS,Other,7,DOWNTOWN,1922,1.0,2,37740,0,37740,Fire Station,Other,37740.0,Aucun,0.0,Aucun,0.0,,82.03184949655538,86.19999695,174.6999969,181.6999969,3095882.0,3356598.0,0.0,1699362.0,1396520.0,86.02,2.28,94.0,0.0,100.0,1.0,37740.0,18870.0,55.0,0.0,45.0,112.0,100.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,90580.39829884133,"(90.0, 96.0]",16
2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,1965,1.0,1,23752,0,23752,"Office, Parking, Retail Store",Office,23752.0,Aucun,0.0,Aucun,0.0,,44.92901650387336,50.5,97.40000153,102.4000015,1067154.0,1199844.875,0.0,571058.0,496096.0,30.33,1.28,51.0,0.0,100.0,3.0,23752.0,23752.0,54.0,0.0,46.0,63.0,100.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47644.3716153128,"(47.0, 51.0]",9
2016,NonResidential,Hotel,7,DOWNTOWN,1967,1.0,4,44416,0,44416,Hotel,Hotel,44416.0,Aucun,0.0,Aucun,0.0,61.0,60.10365634005764,52.0,112.5999985,114.8000031,2669564.0,2736926.5,0.0,1495543.0,1174021.0,72.78,1.64,49.0,0.0,100.0,1.0,44416.0,11104.0,56.0,0.0,44.0,66.0,100.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,136578.0691900692,"(47.0, 51.0]",9
2016,NonResidential,Mixed Use Property,7,DOWNTOWN,2006,1.0,2,33792,22867,10925,"Other - Entertainment/Public Assembly, Parking, Social/Meeting Hall, Swimming Pool",Social/Meeting Hall,8969.0,Parking,8540.0,Entertainment/Public Assembly,1600.0,,75.39796401515152,248.1000061,701.9000244,709.2999878,2547848.0,2622096.5,0.0,2269684.0,278164.0,30.6,0.91,10.0,67.67,32.33,4.0,33792.0,16896.0,89.0,0.0,11.0,144.0,26.5,25.3,4.7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99199.8160430839,"(8.0, 13.0]",1
2016,NonResidential,Worship Facility,6,NORTHWEST,1928,1.0,2,45991,0,45991,Worship Facility,Worship Facility,45991.0,Aucun,0.0,Aucun,0.0,77.0,24.907829792785545,28.20000076,50.20000076,54.90000153,1145536.0,1297917.25,0.0,529029.0,616507.0,36.43,0.79,88.0,0.0,100.0,1.0,45991.0,22995.5,46.0,0.0,54.0,24.0,100.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,38193.144400352736,"(87.0, 90.0]",15
2016,NonResidential,Small- and Mid-Sized Office,4,NORTHEAST,1989,1.0,2,20384,0,20384,Office,Office,20384.0,Aucun,0.0,Aucun,0.0,16.0,87.86656200941916,71.19999695,222.1999969,220.5,1791072.0,1781798.375,0.0,1760118.0,30954.0,13.91,0.68,27.0,0.0,100.0,1.0,20384.0,10192.0,98.0,0.0,2.0,97.0,100.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47644.3716153128,"(22.0, 28.0]",4
2016,NonResidential,Retail Store,4,NORTHEAST,1956,1.0,2,39265,0,39265,"Non-Refrigerated Warehouse, Office, Other, Retail Store",Retail Store,39265.0,Aucun,0.0,Aucun,0.0,,133.4216732458933,135.6000061,406.7000122,411.3999939,5238802.0,5322918.5,0.0,5009101.0,229701.0,47.12,1.2,60.0,0.0,100.0,4.0,39265.0,19632.5,96.0,0.0,4.0,133.0,100.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,86896.6224362404,"(59.0, 64.0]",12
2016,NonResidential,Retail Store,4,NORTHEAST,1956,1.0,2,54284,0,54284,"Other, Retail Store",Retail Store,54284.0,Aucun,0.0,Aucun,0.0,18.0,124.8746039348611,126.0,375.7000122,377.7999878,6778693.0,6890861.0,0.0,6424200.0,354493.0,63.61,1.17,60.0,0.0,100.0,2.0,54284.0,27142.0,95.0,0.0,5.0,131.0,100.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,86896.6224362404,"(59.0, 64.0]",12
2016,NonResidential,Retail Store,4,NORTHEAST,1956,1.0,1,23409,0,23409,"Other, Retail Store",Retail Store,23409.0,Aucun,0.0,Aucun,0.0,67.0,108.73616984920328,112.0,320.7999878,327.5,2545405.0,2621259.25,0.0,2314166.0,231239.0,28.41,1.21,60.0,0.0,100.0,2.0,23409.0,23409.0,91.0,0.0,9.0,126.0,100.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,86896.6224362404,"(59.0, 64.0]",12
2016,NonResidential,Retail Store,4,NORTHEAST,1997,1.0,1,63153,0,63153,"Non-Refrigerated Warehouse, Other, Retail Store",Retail Store,63153.0,Aucun,0.0,Aucun,0.0,,73.53850173388437,74.0,219.8999939,217.5,4644177.0,4670313.0,0.0,4312919.0,331258.0,47.66,0.75,19.0,0.0,100.0,3.0,63153.0,63153.0,93.0,0.0,7.0,100.0,100.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,86896.6224362404,"(17.0, 22.0]",3
2016,NonResidential,Hotel,4,NORTHEAST,1961,2.0,2,24100,0,24100,Hotel,Hotel,24100.0,Aucun,0.0,Aucun,0.0,91.0,65.8695020746888,53.09999847,109.1999969,114.5999985,1587455.0,1640279.375,0.0,817987.0,769468.0,46.57,1.93,55.0,0.0,100.0,1.0,12050.0,12050.0,52.0,0.0,48.0,69.0,100.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,136578.0691900692,"(51.0, 55.0]",10
2016,NonResidential,Restaurant,7,DOWNTOWN,1923,1.0,3,33600,0,33600,"Office, Restaurant",Restaurant,33600.0,Aucun,0.0,Aucun,0.0,,133.20386904761904,140.3000031,322.7999878,335.8999939,4475650.0,4712960.5,0.0,2941315.0,1534335.0,101.99,3.04,93.0,0.0,100.0,2.0,33600.0,11200.0,66.0,0.0,34.0,134.0,100.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,51865.78804855276,"(90.0, 96.0]",16
2016,NonResidential,Other,7,DOWNTOWN,1927,1.0,4,32356,0,32356,"Bank Branch, Financial Office",Office,32356.0,Aucun,0.0,Aucun,0.0,81.0,57.39753639201385,62.20000076,127.4000015,131.8000031,1857154.6875,2013033.75,882630.6875,974524.0,0.0,74.92,2.32,89.0,0.0,100.0,2.0,32356.0,8089.0,52.0,48.0,0.0,84.0,100.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90580.39829884133,"(87.0, 90.0]",15
2016,NonResidential,Hotel,7,DOWNTOWN,1960,1.0,7,61180,12960,48220,Hotel,Hotel,61180.0,Aucun,0.0,Aucun,0.0,24.0,65.28135011441647,66.69999695,132.1000061,136.3999939,3993913.0,4077797.0,0.0,1859869.0,2134044.0,126.3,2.06,56.0,21.18,78.82,1.0,61180.0,8740.0,47.0,0.0,53.0,91.0,100.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,136578.0691900692,"(55.0, 59.0]",11
2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,1978,1.0,5,43506,11250,32256,"Office, Parking",Office,32569.0,Aucun,0.0,Aucun,0.0,51.0,79.53558129913115,110.5999985,229.3000031,229.8000031,3460275.0,3603400.0,0.0,1834098.0,1626177.0,99.15,2.28,38.0,25.86,74.14,2.0,43506.0,8701.2,53.0,0.0,47.0,126.0,74.9,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47644.3716153128,"(37.0, 43.0]",7
2016,NonResidential,Worship Facility,6,NORTHWEST,1948,1.0,2,21393,0,21393,Worship Facility,Worship Facility,21393.0,Aucun,0.0,Aucun,0.0,57.0,39.54382274575796,45.90000153,67.5,76.90000153,845961.0,981916.5,0.0,266359.0,579602.0,32.64,1.53,68.0,0.0,100.0,1.0,21393.0,10696.5,31.0,0.0,69.0,55.0,100.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,38193.144400352736,"(64.0, 71.0]",13
2016,NonResidential,Mixed Use Property,2,SOUTHEAST,1990,1.0,2,47560,0,47560,"Distribution Center, Non-Refrigerated Warehouse, Office",Warehouse,47560.0,Aucun,0.0,Aucun,0.0,80.0,23.811816652649284,25.89999962,51.09999847,53.09999847,1132490.0,1221954.375,0.0,583296.0,549194.0,33.23,0.7,26.0,0.0,100.0,3.0,47560.0,23780.0,52.0,0.0,48.0,21.0,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,99199.8160430839,"(22.0, 28.0]",4
2016,NonResidential,University,7,DOWNTOWN,1910,1.0,3,28800,0,28800,College/University,College/University,28800.0,Aucun,0.0,Aucun,0.0,,24.897777777777776,26.89999962,72.80000305,77.19999695,717056.0,773795.625,0.0,642346.0,74710.0,8.45,0.29,106.0,0.0,100.0,1.0,28800.0,9600.0,90.0,0.0,10.0,22.0,100.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,137254.14768806074,"(105.0, 110.0]",18
2016,NonResidential,K-12 School,7,DOWNTOWN,1957,1.0,2,21600,0,21600,K-12 School,College/University,21600.0,Aucun,0.0,Aucun,0.0,72.0,58.40449074074074,65.5,120.3000031,127.8000031,1261537.0,1415640.0,0.0,609724.0,651813.0,38.87,1.8,59.0,0.0,100.0,1.0,21600.0,10800.0,48.0,0.0,52.0,89.0,100.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,66176.6253968254,"(55.0, 59.0]",11
2016,NonResidential,K-12 School,7,DOWNTOWN,1995,1.0,3,22860,0,22860,K-12 School,College/University,22860.0,Aucun,0.0,Aucun,0.0,43.0,40.7326334208224,43.29999924,127.9000015,136.1000061,931148.0,990507.3125,0.0,931148.0,0.0,6.49,0.28,21.0,0.0,100.0,1.0,22860.0,7620.0,100.0,0.0,0.0,49.0,100.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,66176.6253968254,"(17.0, 22.0]",3
2016,NonResidential,Worship Facility,4,NORTHEAST,1972,1.0,1,26366,0,26366,"Parking, Worship Facility",Worship Facility,26366.0,Aucun,0.0,Aucun,0.0,88.0,33.680952742167946,37.79999924,61.0,65.30000305,888032.0,996850.0,0.0,323802.0,564230.0,32.22,1.22,44.0,0.0,100.0,2.0,26366.0,26366.0,36.0,0.0,64.0,39.0,100.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38193.144400352736,"(43.0, 47.0]",8
2016,NonResidential,Worship Facility,2,SOUTHEAST,1965,1.0,2,21732,0,21732,Worship Facility,Worship Facility,21732.0,Aucun,0.0,Aucun,0.0,2.0,39.58972943125345,43.40000153,87.69999695,91.59999847,860364.0,942745.6875,0.0,479159.0,381205.0,23.59,1.09,51.0,0.0,100.0,1.0,21732.0,10866.0,56.0,0.0,44.0,49.0,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,38193.144400352736,"(47.0, 51.0]",9
2016,NonResidential,Mixed Use Property,6,BALLARD,1945,1.0,1,21060,0,21060,"Non-Refrigerated Warehouse, Office, Other, Retail Store",Warehouse,21060.0,Aucun,0.0,Aucun,0.0,,16.631766381766383,15.60000038,37.09999847,39.29999924,350265.0,380806.5938,0.0,258178.0,92087.0,6.69,0.32,71.0,0.0,100.0,4.0,21060.0,21060.0,74.0,0.0,26.0,9.0,100.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99199.8160430839,"(64.0, 71.0]",13
2016,NonResidential,Mixed Use Property,6,BALLARD,1960,1.0,4,20539,0,20539,"Medical Office, Multifamily Housing, Office, Restaurant, Retail Store",Retail Store,20539.0,Aucun,0.0,Aucun,0.0,,81.72058035931643,81.80000305,198.3999939,199.3000031,1678459.0,1695247.625,0.0,1123427.0,555032.0,37.31,1.82,56.0,0.0,100.0,5.0,20539.0,5134.75,67.0,0.0,33.0,108.0,100.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99199.8160430839,"(55.0, 59.0]",11
2016,NonResidential,Retail Store,4,NORTHEAST,1900,1.0,3,32960,0,32960,Retail Store,Retail Store,32960.0,Aucun,0.0,Aucun,0.0,71.0,24.68570995145631,24.70000076,77.5,77.5,813641.0,813641.0,0.0,813641.0,0.0,5.67,0.17,116.0,0.0,100.0,1.0,32960.0,10986.667,100.0,0.0,0.0,19.0,100.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,86896.6224362404,"(110.0, 116.0]",19
2016,NonResidential,Other,4,NORTHEAST,1921,1.0,3,29636,0,29636,"Multifamily Housing, Other - Entertainment/Public Assembly",Entertainment/Public Assembly,29636.0,Aucun,0.0,Aucun,0.0,,23.23667161560265,23.20000076,73.0,73.0,688642.0,688641.8125,0.0,688642.0,0.0,4.8,0.16,95.0,0.0,100.0,2.0,29636.0,9878.667,100.0,0.0,0.0,18.0,100.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90580.39829884133,"(90.0, 96.0]",16
